"","Identifier","Frequency","mean_absorbance","studies"
"1324","Groon_2015",6222.7001953125,0.206878907002863,"Groon et al. (2015) N=21; Other"
"1325","Groon_2015",6228.5,0.205107619631149,"Groon et al. (2015) N=21; Other"
"1326","Groon_2015",6234.39990234375,0.203365045998778,"Groon et al. (2015) N=21; Other"
"1327","Groon_2015",6240.2001953125,0.201610617162216,"Groon et al. (2015) N=21; Other"
"1328","Groon_2015",6246.10009765625,0.199895334208295,"Groon et al. (2015) N=21; Other"
"1329","Groon_2015",6252,0.198257069812999,"Groon et al. (2015) N=21; Other"
"1330","Groon_2015",6257.7998046875,0.196604335835824,"Groon et al. (2015) N=21; Other"
"1331","Groon_2015",6263.7001953125,0.19506630946749,"Groon et al. (2015) N=21; Other"
"1332","Groon_2015",6269.5,0.193541866084117,"Groon et al. (2015) N=21; Other"
"1333","Groon_2015",6275.39990234375,0.19208496611654,"Groon et al. (2015) N=21; Other"
"1334","Groon_2015",6281.2998046875,0.19089358796676,"Groon et al. (2015) N=21; Other"
"1335","Groon_2015",6287.10009765625,0.18953771405809,"Groon et al. (2015) N=21; Other"
"1336","Groon_2015",6293,0.188403762921336,"Groon et al. (2015) N=21; Other"
"1337","Groon_2015",6298.7998046875,0.187114094250969,"Groon et al. (2015) N=21; Other"
"1338","Groon_2015",6304.7001953125,0.186170856335333,"Groon et al. (2015) N=21; Other"
"1339","Groon_2015",6310.5,0.185226427834658,"Groon et al. (2015) N=21; Other"
"1340","Groon_2015",6316.39990234375,0.184355240226502,"Groon et al. (2015) N=21; Other"
"1341","Groon_2015",6322.2998046875,0.183582094010143,"Groon et al. (2015) N=21; Other"
"1342","Groon_2015",6328.10009765625,0.182773809702623,"Groon et al. (2015) N=21; Other"
"1343","Groon_2015",6334,0.182116998714351,"Groon et al. (2015) N=21; Other"
"1344","Groon_2015",6339.7998046875,0.181476951355026,"Groon et al. (2015) N=21; Other"
"1345","Groon_2015",6345.7001953125,0.180882046974841,"Groon et al. (2015) N=21; Other"
"1346","Groon_2015",6351.60009765625,0.18027871226271,"Groon et al. (2015) N=21; Other"
"1347","Groon_2015",6357.39990234375,0.179780237731479,"Groon et al. (2015) N=21; Other"
"1348","Groon_2015",6363.2998046875,0.179381668922447,"Groon et al. (2015) N=21; Other"
"1349","Groon_2015",6369.10009765625,0.178944428850498,"Groon et al. (2015) N=21; Other"
"1350","Groon_2015",6375,0.178421049245766,"Groon et al. (2015) N=21; Other"
"1351","Groon_2015",6380.89990234375,0.178380569354409,"Groon et al. (2015) N=21; Other"
"1352","Groon_2015",6386.7001953125,0.178006476855704,"Groon et al. (2015) N=21; Other"
"1353","Groon_2015",6392.60009765625,0.177684856312616,"Groon et al. (2015) N=21; Other"
"1354","Groon_2015",6398.39990234375,0.177595286674443,"Groon et al. (2015) N=21; Other"
"1355","Groon_2015",6404.2998046875,0.177505141301524,"Groon et al. (2015) N=21; Other"
"1356","Groon_2015",6410.2001953125,0.177395998367241,"Groon et al. (2015) N=21; Other"
"1357","Groon_2015",6416,0.177425381683168,"Groon et al. (2015) N=21; Other"
"1358","Groon_2015",6421.89990234375,0.177479380120834,"Groon et al. (2015) N=21; Other"
"1359","Groon_2015",6427.7001953125,0.177517143388589,"Groon et al. (2015) N=21; Other"
"1360","Groon_2015",6433.60009765625,0.177641142337095,"Groon et al. (2015) N=21; Other"
"1361","Groon_2015",6439.5,0.17790647489684,"Groon et al. (2015) N=21; Other"
"1362","Groon_2015",6445.2998046875,0.178123285195657,"Groon et al. (2015) N=21; Other"
"1363","Groon_2015",6451.2001953125,0.178383618238426,"Groon et al. (2015) N=21; Other"
"1364","Groon_2015",6457,0.178680806819882,"Groon et al. (2015) N=21; Other"
"1365","Groon_2015",6462.89990234375,0.179005905985832,"Groon et al. (2015) N=21; Other"
"1366","Groon_2015",6468.7998046875,0.179365477569046,"Groon et al. (2015) N=21; Other"
"1367","Groon_2015",6474.60009765625,0.179738000744865,"Groon et al. (2015) N=21; Other"
"1368","Groon_2015",6480.5,0.180163617024109,"Groon et al. (2015) N=21; Other"
"1369","Groon_2015",6486.2998046875,0.18065985709074,"Groon et al. (2015) N=21; Other"
"1370","Groon_2015",6492.2001953125,0.181108428076619,"Groon et al. (2015) N=21; Other"
"1371","Groon_2015",6498,0.181817904646908,"Groon et al. (2015) N=21; Other"
"1372","Groon_2015",6503.89990234375,0.182274667457456,"Groon et al. (2015) N=21; Other"
"1373","Groon_2015",6509.7998046875,0.182942141645721,"Groon et al. (2015) N=21; Other"
"1374","Groon_2015",6515.60009765625,0.183734191936396,"Groon et al. (2015) N=21; Other"
"1375","Groon_2015",6521.5,0.184501806628846,"Groon et al. (2015) N=21; Other"
"1376","Groon_2015",6527.2998046875,0.185289000737525,"Groon et al. (2015) N=21; Other"
"1377","Groon_2015",6533.2001953125,0.186116000282623,"Groon et al. (2015) N=21; Other"
"1378","Groon_2015",6539.10009765625,0.186934761436922,"Groon et al. (2015) N=21; Other"
"1379","Groon_2015",6544.89990234375,0.18773833272003,"Groon et al. (2015) N=21; Other"
"1380","Groon_2015",6550.7998046875,0.188535904245717,"Groon et al. (2015) N=21; Other"
"1381","Groon_2015",6556.60009765625,0.189319998380684,"Groon et al. (2015) N=21; Other"
"1382","Groon_2015",6562.5,0.190072095731185,"Groon et al. (2015) N=21; Other"
"1383","Groon_2015",6568.39990234375,0.190854902068774,"Groon et al. (2015) N=21; Other"
"1384","Groon_2015",6574.2001953125,0.191715475526594,"Groon et al. (2015) N=21; Other"
"1385","Groon_2015",6580.10009765625,0.192307001511965,"Groon et al. (2015) N=21; Other"
"1386","Groon_2015",6585.89990234375,0.193090381100774,"Groon et al. (2015) N=21; Other"
"1387","Groon_2015",6591.7998046875,0.193754620583994,"Groon et al. (2015) N=21; Other"
"1388","Groon_2015",6597.7001953125,0.19433647607054,"Groon et al. (2015) N=21; Other"
"1389","Groon_2015",6603.5,0.194961189602812,"Groon et al. (2015) N=21; Other"
"1390","Groon_2015",6609.39990234375,0.195570238644169,"Groon et al. (2015) N=21; Other"
"1391","Groon_2015",6615.2001953125,0.196032284980728,"Groon et al. (2015) N=21; Other"
"1392","Groon_2015",6621.10009765625,0.196443807865892,"Groon et al. (2015) N=21; Other"
"1393","Groon_2015",6627,0.196834380605391,"Groon et al. (2015) N=21; Other"
"1394","Groon_2015",6632.7998046875,0.197193473932289,"Groon et al. (2015) N=21; Other"
"1395","Groon_2015",6638.7001953125,0.19746414181732,"Groon et al. (2015) N=21; Other"
"1396","Groon_2015",6644.5,0.197719714116483,"Groon et al. (2015) N=21; Other"
"1397","Groon_2015",6650.39990234375,0.197883143311455,"Groon et al. (2015) N=21; Other"
"1398","Groon_2015",6656.2998046875,0.198050997086934,"Groon et al. (2015) N=21; Other"
"1399","Groon_2015",6662.10009765625,0.198093570059254,"Groon et al. (2015) N=21; Other"
"1400","Groon_2015",6668,0.198128715689693,"Groon et al. (2015) N=21; Other"
"1401","Groon_2015",6673.7998046875,0.198108046714749,"Groon et al. (2015) N=21; Other"
"1402","Groon_2015",6679.7001953125,0.197995381163699,"Groon et al. (2015) N=21; Other"
"1403","Groon_2015",6685.5,0.197929143373455,"Groon et al. (2015) N=21; Other"
"1404","Groon_2015",6691.39990234375,0.197805762468349,"Groon et al. (2015) N=21; Other"
"1405","Groon_2015",6697.2998046875,0.197593570997318,"Groon et al. (2015) N=21; Other"
"1406","Groon_2015",6703.10009765625,0.197303762038549,"Groon et al. (2015) N=21; Other"
"1407","Groon_2015",6709,0.19706814221683,"Groon et al. (2015) N=21; Other"
"1408","Groon_2015",6714.7998046875,0.196643618955499,"Groon et al. (2015) N=21; Other"
"1409","Groon_2015",6720.7001953125,0.196285428745406,"Groon et al. (2015) N=21; Other"
"1410","Groon_2015",6726.60009765625,0.195835001057103,"Groon et al. (2015) N=21; Other"
"1411","Groon_2015",6732.39990234375,0.195468191412233,"Groon et al. (2015) N=21; Other"
"1412","Groon_2015",6738.2998046875,0.194966190982433,"Groon et al. (2015) N=21; Other"
"1413","Groon_2015",6744.10009765625,0.194467142756496,"Groon et al. (2015) N=21; Other"
"1414","Groon_2015",6750,0.193965093720527,"Groon et al. (2015) N=21; Other"
"1415","Groon_2015",6755.89990234375,0.193414479139305,"Groon et al. (2015) N=21; Other"
"1416","Groon_2015",6761.7001953125,0.192887761763164,"Groon et al. (2015) N=21; Other"
"1417","Groon_2015",6767.60009765625,0.192316950964076,"Groon et al. (2015) N=21; Other"
"1418","Groon_2015",6773.39990234375,0.191784760870394,"Groon et al. (2015) N=21; Other"
"1419","Groon_2015",6779.2998046875,0.191170285234139,"Groon et al. (2015) N=21; Other"
"1420","Groon_2015",6785.2001953125,0.190599808735507,"Groon et al. (2015) N=21; Other"
"1421","Groon_2015",6791,0.190020903324087,"Groon et al. (2015) N=21; Other"
"1422","Groon_2015",6796.89990234375,0.189460044992822,"Groon et al. (2015) N=21; Other"
"1423","Groon_2015",6802.7001953125,0.188851430746061,"Groon et al. (2015) N=21; Other"
"1424","Groon_2015",6808.60009765625,0.188385713047215,"Groon et al. (2015) N=21; Other"
"1425","Groon_2015",6814.5,0.187746619362207,"Groon et al. (2015) N=21; Other"
"1426","Groon_2015",6820.2998046875,0.1872432370271,"Groon et al. (2015) N=21; Other"
"1427","Groon_2015",6826.2001953125,0.186674474782887,"Groon et al. (2015) N=21; Other"
"1428","Groon_2015",6832,0.186251333515559,"Groon et al. (2015) N=21; Other"
"1429","Groon_2015",6837.89990234375,0.18575123945872,"Groon et al. (2015) N=21; Other"
"1430","Groon_2015",6843.7998046875,0.185342094727925,"Groon et al. (2015) N=21; Other"
"1431","Groon_2015",6849.60009765625,0.184935380261214,"Groon et al. (2015) N=21; Other"
"1432","Groon_2015",6855.5,0.184585237609489,"Groon et al. (2015) N=21; Other"
"1433","Groon_2015",6861.2998046875,0.18425342853048,"Groon et al. (2015) N=21; Other"
"1434","Groon_2015",6867.2001953125,0.183991869157624,"Groon et al. (2015) N=21; Other"
"1435","Groon_2015",6873,0.183783276893553,"Groon et al. (2015) N=21; Other"
"1436","Groon_2015",6878.89990234375,0.18347839292671,"Groon et al. (2015) N=21; Other"
"1437","Groon_2015",6884.7998046875,0.18333761170063,"Groon et al. (2015) N=21; Other"
"1438","Groon_2015",6890.60009765625,0.18319334854771,"Groon et al. (2015) N=21; Other"
"1439","Groon_2015",6896.5,0.18314594768786,"Groon et al. (2015) N=21; Other"
"1440","Groon_2015",6902.2998046875,0.183146505993569,"Groon et al. (2015) N=21; Other"
"1441","Groon_2015",6908.2001953125,0.183152691815935,"Groon et al. (2015) N=21; Other"
"1442","Groon_2015",6914.10009765625,0.183204362146734,"Groon et al. (2015) N=21; Other"
"1443","Groon_2015",6919.89990234375,0.18334041631204,"Groon et al. (2015) N=21; Other"
"1444","Groon_2015",6925.7998046875,0.183526172125269,"Groon et al. (2015) N=21; Other"
"1445","Groon_2015",6931.60009765625,0.183654356126984,"Groon et al. (2015) N=21; Other"
"1446","Groon_2015",6937.5,0.183971306131709,"Groon et al. (2015) N=21; Other"
"1447","Groon_2015",6943.39990234375,0.184310505898403,"Groon et al. (2015) N=21; Other"
"1448","Groon_2015",6949.2001953125,0.184653038580325,"Groon et al. (2015) N=21; Other"
"1449","Groon_2015",6955.10009765625,0.185108071193099,"Groon et al. (2015) N=21; Other"
"1450","Groon_2015",6960.89990234375,0.185530370056984,"Groon et al. (2015) N=21; Other"
"1451","Groon_2015",6966.7998046875,0.18604481539556,"Groon et al. (2015) N=21; Other"
"1452","Groon_2015",6972.7001953125,0.186551928209762,"Groon et al. (2015) N=21; Other"
"1453","Groon_2015",6978.5,0.187099453815747,"Groon et al. (2015) N=21; Other"
"1454","Groon_2015",6984.39990234375,0.187709048434737,"Groon et al. (2015) N=21; Other"
"1455","Groon_2015",6990.2001953125,0.188357951474332,"Groon et al. (2015) N=21; Other"
"1456","Groon_2015",6996.10009765625,0.189007476060873,"Groon et al. (2015) N=21; Other"
"1457","Groon_2015",7002,0.189752718788527,"Groon et al. (2015) N=21; Other"
"1458","Groon_2015",7007.7998046875,0.190531618715752,"Groon et al. (2015) N=21; Other"
"1459","Groon_2015",7013.7001953125,0.19132261789803,"Groon et al. (2015) N=21; Other"
"1460","Groon_2015",7019.5,0.192042428556652,"Groon et al. (2015) N=21; Other"
"1461","Groon_2015",7025.39990234375,0.192859523796609,"Groon et al. (2015) N=21; Other"
"1462","Groon_2015",7031.2998046875,0.193620429329929,"Groon et al. (2015) N=21; Other"
"1463","Groon_2015",7037.10009765625,0.194534856293883,"Groon et al. (2015) N=21; Other"
"1464","Groon_2015",7043,0.195428094693593,"Groon et al. (2015) N=21; Other"
"1465","Groon_2015",7048.7998046875,0.196276857473311,"Groon et al. (2015) N=21; Other"
"1466","Groon_2015",7054.7001953125,0.197193142736242,"Groon et al. (2015) N=21; Other"
"1467","Groon_2015",7060.5,0.198109619408136,"Groon et al. (2015) N=21; Other"
"1468","Groon_2015",7066.39990234375,0.198980001023128,"Groon et al. (2015) N=21; Other"
"1469","Groon_2015",7072.2998046875,0.199867332708978,"Groon et al. (2015) N=21; Other"
"1470","Groon_2015",7078.10009765625,0.200788712128997,"Groon et al. (2015) N=21; Other"
"1471","Groon_2015",7084,0.201670903357722,"Groon et al. (2015) N=21; Other"
"1472","Groon_2015",7089.7998046875,0.202559712564661,"Groon et al. (2015) N=21; Other"
"1473","Groon_2015",7095.7001953125,0.203449096885465,"Groon et al. (2015) N=21; Other"
"1474","Groon_2015",7101.60009765625,0.204317854983466,"Groon et al. (2015) N=21; Other"
"1475","Groon_2015",7107.39990234375,0.205226665362716,"Groon et al. (2015) N=21; Other"
"1476","Groon_2015",7113.2998046875,0.206093332597188,"Groon et al. (2015) N=21; Other"
"1477","Groon_2015",7119.10009765625,0.20688538129131,"Groon et al. (2015) N=21; Other"
"1478","Groon_2015",7125,0.207712809599581,"Groon et al. (2015) N=21; Other"
"1479","Groon_2015",7130.89990234375,0.208443477040245,"Groon et al. (2015) N=21; Other"
"1480","Groon_2015",7136.7001953125,0.209259763892208,"Groon et al. (2015) N=21; Other"
"1481","Groon_2015",7142.60009765625,0.209999096358106,"Groon et al. (2015) N=21; Other"
"1482","Groon_2015",7148.39990234375,0.210744525350275,"Groon et al. (2015) N=21; Other"
"1483","Groon_2015",7154.2998046875,0.211480429129941,"Groon et al. (2015) N=21; Other"
"1484","Groon_2015",7160.2001953125,0.212172285786697,"Groon et al. (2015) N=21; Other"
"1485","Groon_2015",7166,0.212804096085685,"Groon et al. (2015) N=21; Other"
"1486","Groon_2015",7171.89990234375,0.213523905546892,"Groon et al. (2015) N=21; Other"
"1487","Groon_2015",7177.7001953125,0.214182287809395,"Groon et al. (2015) N=21; Other"
"1488","Groon_2015",7183.60009765625,0.214785191452219,"Groon et al. (2015) N=21; Other"
"1489","Groon_2015",7189.5,0.215395237186125,"Groon et al. (2015) N=21; Other"
"1490","Groon_2015",7195.2998046875,0.216017569991804,"Groon et al. (2015) N=21; Other"
"1491","Groon_2015",7201.2001953125,0.216557904900539,"Groon et al. (2015) N=21; Other"
"1492","Groon_2015",7207,0.217100237451849,"Groon et al. (2015) N=21; Other"
"1493","Groon_2015",7212.89990234375,0.217600192697275,"Groon et al. (2015) N=21; Other"
"1494","Groon_2015",7218.7998046875,0.217998142398539,"Groon et al. (2015) N=21; Other"
"1495","Groon_2015",7224.60009765625,0.21845480764196,"Groon et al. (2015) N=21; Other"
"1496","Groon_2015",7230.5,0.218995001167059,"Groon et al. (2015) N=21; Other"
"1497","Groon_2015",7236.2998046875,0.21918161993935,"Groon et al. (2015) N=21; Other"
"1498","Groon_2015",7242.2001953125,0.219537429866337,"Groon et al. (2015) N=21; Other"
"1499","Groon_2015",7248,0.219931380557162,"Groon et al. (2015) N=21; Other"
"1500","Groon_2015",7253.89990234375,0.220177619762364,"Groon et al. (2015) N=21; Other"
"1501","Groon_2015",7259.7998046875,0.220501569942349,"Groon et al. (2015) N=21; Other"
"1502","Groon_2015",7265.60009765625,0.220723381177301,"Groon et al. (2015) N=21; Other"
"1503","Groon_2015",7271.5,0.220936761725517,"Groon et al. (2015) N=21; Other"
"1504","Groon_2015",7277.2998046875,0.22112414311795,"Groon et al. (2015) N=21; Other"
"1505","Groon_2015",7283.2001953125,0.221363475102754,"Groon et al. (2015) N=21; Other"
"1506","Groon_2015",7289.10009765625,0.221525857668547,"Groon et al. (2015) N=21; Other"
"1507","Groon_2015",7294.89990234375,0.221660142498357,"Groon et al. (2015) N=21; Other"
"1508","Groon_2015",7300.7998046875,0.221816425344774,"Groon et al. (2015) N=21; Other"
"1509","Groon_2015",7306.60009765625,0.222036622287262,"Groon et al. (2015) N=21; Other"
"1510","Groon_2015",7312.5,0.222043807840063,"Groon et al. (2015) N=21; Other"
"1511","Groon_2015",7318.39990234375,0.222115856018804,"Groon et al. (2015) N=21; Other"
"1512","Groon_2015",7324.2001953125,0.222184621507213,"Groon et al. (2015) N=21; Other"
"1513","Groon_2015",7330.10009765625,0.222416428405614,"Groon et al. (2015) N=21; Other"
"1514","Groon_2015",7335.89990234375,0.222392378818421,"Groon et al. (2015) N=21; Other"
"1515","Groon_2015",7341.7998046875,0.222399664599271,"Groon et al. (2015) N=21; Other"
"1516","Groon_2015",7347.7001953125,0.222533236834265,"Groon et al. (2015) N=21; Other"
"1517","Groon_2015",7353.5,0.222604904323816,"Groon et al. (2015) N=21; Other"
"1518","Groon_2015",7359.39990234375,0.222604903436842,"Groon et al. (2015) N=21; Other"
"1519","Groon_2015",7365.2001953125,0.222703332524924,"Groon et al. (2015) N=21; Other"
"1520","Groon_2015",7371.10009765625,0.222740142118363,"Groon et al. (2015) N=21; Other"
"1521","Groon_2015",7377,0.222910432588486,"Groon et al. (2015) N=21; Other"
"1522","Groon_2015",7382.7998046875,0.2229676181007,"Groon et al. (2015) N=21; Other"
"1523","Groon_2015",7388.7001953125,0.223060142071474,"Groon et al. (2015) N=21; Other"
"1524","Groon_2015",7394.5,0.223151332388322,"Groon et al. (2015) N=21; Other"
"1525","Groon_2015",7400.39990234375,0.22323776373551,"Groon et al. (2015) N=21; Other"
"1526","Groon_2015",7406.2998046875,0.223522713673966,"Groon et al. (2015) N=21; Other"
"1527","Groon_2015",7412.10009765625,0.223461144736835,"Groon et al. (2015) N=21; Other"
"1528","Groon_2015",7418,0.223630285511414,"Groon et al. (2015) N=21; Other"
"1529","Groon_2015",7423.7998046875,0.223817385555733,"Groon et al. (2015) N=21; Other"
"1530","Groon_2015",7429.7001953125,0.223981380462646,"Groon et al. (2015) N=21; Other"
"1531","Groon_2015",7435.5,0.224169286145341,"Groon et al. (2015) N=21; Other"
"1532","Groon_2015",7441.39990234375,0.224288475300585,"Groon et al. (2015) N=21; Other"
"1533","Groon_2015",7447.2998046875,0.224474046468025,"Groon et al. (2015) N=21; Other"
"1534","Groon_2015",7453.10009765625,0.224761618301272,"Groon et al. (2015) N=21; Other"
"1535","Groon_2015",7459,0.224983666624342,"Groon et al. (2015) N=21; Other"
"1536","Groon_2015",7464.7998046875,0.225280189088413,"Groon et al. (2015) N=21; Other"
"1537","Groon_2015",7470.7001953125,0.225511381047822,"Groon et al. (2015) N=21; Other"
"1538","Groon_2015",7476.60009765625,0.225838429250178,"Groon et al. (2015) N=21; Other"
